NOME,ANO,FASE,IAA,IAN,IDA,IDADE,IEG,INDE,INGRESSANTE,IPP,IPS,IPV,PEDRA
ALUNO-763,2024,1,9.0,5.0,5.3,11.0,8.9,6.984760606,0,7.7,6.3,6.8,AGATA
ALUNO-1001,2024,1,7.5,5.0,7.8,10.0,9.3,7.796431884,0,7.9,7.5,7.9,AMETISTA
ALUNO-1445,2024,1,9.5,5.0,7.3,10.0,9.5,7.842866667,1,7.9,7.5,7.5,AMETISTA
ALUNO-1446,2024,1,8.0,10.0,0.0,9.0,6.7,5.900406192,1,7.3,6.3,7.1,QUARTZO
ALUNO-768,2024,1,9.0,5.0,5.5,12.0,8.0,7.034537945,0,8.1,6.3,7.5,AMETISTA
ALUNO-1447,2024,1,9.5,5.0,5.3,11.0,9.7,7.540235088,1,7.9,7.5,7.8,AMETISTA
ALUNO-980,2024,1,9.0,10.0,6.3,9.0,9.1,7.946388312,0,7.5,7.5,7.4,AMETISTA
ALUNO-982,2024,1,10.0,10.0,8.3,8.0,8.4,8.119860173,0,6.9,7.5,6.8,TOPÁZIO
ALUNO-1448,2024,1,9.0,5.0,6.0,13.0,9.5,7.466126407,1,7.5,7.5,7.3,AMETISTA
ALUNO-1070,2024,1,9.0,5.0,2.3,12.0,9.3,6.287171862,0,6.9,5.6,6.6,AGATA
ALUNO-985,2024,1,8.5,10.0,7.5,9.0,10.0,8.2432,0,7.5,6.3,7.6,TOPÁZIO
ALUNO-986,2024,1,10.0,10.0,8.5,9.0,9.3,8.260340693,0,7.1,6.3,6.8,TOPÁZIO
ALUNO-810,2024,1,7.5,5.0,9.0,10.0,9.5,7.704770175,0,6.5,5.6,7.8,AMETISTA
ALUNO-987,2024,1,9.0,10.0,7.5,9.0,9.1,8.302886147,0,7.7,7.5,7.8,TOPÁZIO
ALUNO-988,2024,1,9.5,5.0,7.8,10.0,10.0,8.176533333,0,8.3,7.5,8.0,TOPÁZIO
ALUNO-805,2024,1,8.5,5.0,6.0,10.0,9.5,6.937586905,0,7.0,4.4,6.7,AGATA
ALUNO-806,2024,1,8.5,5.0,6.8,10.0,6.9,6.972777381,0,7.7,7.5,6.9,AGATA
ALUNO-807,2024,1,9.0,10.0,7.0,10.0,7.9,7.797628571,0,7.5,7.5,7.1,AMETISTA
ALUNO-808,2024,1,9.0,10.0,8.8,10.0,10.0,8.7897,0,8.1,7.5,7.9,TOPÁZIO
ALUNO-963,2024,1,7.5,10.0,7.5,10.0,9.8,8.375080952,0,8.1,7.5,8.0,TOPÁZIO
ALUNO-989,2024,1,9.5,10.0,6.0,10.0,7.9,7.374378571,0,7.2,6.3,6.5,AMETISTA
ALUNO-964,2024,1,9.5,5.0,7.3,10.0,8.3,7.548241667,0,8.0,7.5,7.2,AMETISTA
ALUNO-1449,2024,1,7.4,5.0,6.8,10.0,8.3,7.214341667,1,8.0,7.5,7.0,AMETISTA
ALUNO-801,2024,1,9.0,5.0,8.0,10.0,5.8,6.6752,0,6.3,7.5,5.7,AGATA
ALUNO-1450,2024,1,9.5,10.0,3.5,9.0,8.6,7.405235714,1,7.8,7.5,7.5,AMETISTA
ALUNO-984,2024,1,9.5,10.0,7.0,9.0,9.8,8.475080952,0,8.1,7.5,8.0,TOPÁZIO
ALUNO-1451,2024,1,10.0,5.0,6.0,11.0,8.8,7.560479762,1,8.0,7.5,7.8,AMETISTA
ALUNO-967,2024,1,9.5,5.0,4.8,11.0,3.6,5.442610714,0,5.8,7.5,5.0,QUARTZO
ALUNO-968,2024,1,9.0,5.0,7.8,10.0,8.8,7.840354762,0,8.4,7.5,7.7,AMETISTA
ALUNO-521,2024,2,8.0,10.0,6.3,11.0,9.0,7.479842857,0,6.7,5.0,7.3,AMETISTA
ALUNO-821,2024,2,8.5,10.0,4.3,11.0,5.9,6.643866667,0,6.7,7.5,6.7,AGATA
ALUNO-1075,2024,2,7.5,5.0,6.0,13.0,8.5,6.810081232,0,7.7,3.8,7.6,AGATA
ALUNO-1048,2024,2,8.5,10.0,6.3,11.0,6.8,7.519866667,0,7.7,6.3,8.3,AMETISTA
ALUNO-1082,2024,2,7.5,5.0,3.8,13.0,7.6,6.611485714,0,7.1,10.0,6.9,AGATA
ALUNO-680,2024,2,0.0,5.0,3.0,12.0,6.6,4.980071429,0,6.7,5.6,6.6,QUARTZO
ALUNO-698,2024,2,9.0,10.0,4.5,10.0,8.3,7.336319048,0,7.3,6.9,7.3,AMETISTA
ALUNO-1452,2024,2,9.0,10.0,7.8,12.0,10.0,8.626866667,1,7.9,7.5,8.2,TOPÁZIO
ALUNO-1453,2024,2,8.5,5.0,6.5,12.0,7.8,7.123485714,0,7.5,6.3,7.7,AMETISTA
ALUNO-1454,2024,2,8.0,10.0,7.8,10.0,5.9,7.70422381,0,7.7,7.5,8.3,AMETISTA
ALUNO-1455,2024,2,8.0,5.0,3.5,12.0,7.8,6.644255556,1,7.7,7.5,7.8,AGATA
ALUNO-529,2024,2,7.0,5.0,4.3,14.0,6.6,5.266128572,0,4.8,4.4,4.9,QUARTZO
ALUNO-1456,2024,2,9.5,10.0,7.8,11.0,9.5,8.492914286,1,7.5,7.5,7.9,TOPÁZIO
ALUNO-1015,2024,2,7.9,10.0,4.0,11.0,7.8,6.643252381,0,6.0,7.5,5.7,AGATA
ALUNO-483,2024,2,8.5,5.0,5.3,13.0,5.6,6.578604762,0,8.1,6.3,8.1,AGATA
ALUNO-497,2024,2,7.5,5.0,1.0,15.0,6.1,4.496080952,0,5.6,5.6,3.5,QUARTZO
ALUNO-1457,2024,2,3.5,5.0,2.8,12.0,8.0,6.01977619,1,7.3,7.5,7.7,AGATA
ALUNO-688,2024,2,9.5,10.0,7.5,11.0,10.0,8.986533333,0,8.3,8.1,9.5,TOPÁZIO
ALUNO-696,2024,2,7.4,10.0,5.3,10.0,7.8,7.482680952,0,7.7,7.5,8.0,AMETISTA
ALUNO-1458,2024,2,8.8,5.0,3.3,12.0,7.3,5.879073684,1,6.0,7.5,5.2,QUARTZO
ALUNO-1034,2024,2,7.5,10.0,7.5,11.0,8.1,8.033366667,0,7.7,7.5,8.2,TOPÁZIO
ALUNO-491,2024,2,7.5,5.0,5.3,12.0,9.0,6.995247619,0,7.1,7.5,7.2,AGATA
ALUNO-1027,2024,2,9.5,10.0,5.3,11.0,10.0,8.220866667,0,7.9,7.5,8.4,TOPÁZIO
ALUNO-1023,2024,2,9.5,10.0,9.5,10.0,9.5,9.498580952,0,9.0,9.4,9.6,TOPÁZIO
ALUNO-686,2024,2,8.0,10.0,7.3,11.0,8.8,8.040259524,0,8.4,6.9,7.5,TOPÁZIO
ALUNO-480,2024,2,6.3,10.0,5.0,12.0,8.1,7.260202381,0,7.8,7.5,7.4,AMETISTA
ALUNO-1459,2024,2,8.0,5.0,3.8,12.0,8.3,6.665390476,1,7.5,7.5,7.3,AGATA
ALUNO-1460,2024,2,9.5,10.0,3.3,12.0,7.5,6.784805263,1,6.9,7.5,6.3,AGATA
ALUNO-1017,2024,2,9.5,10.0,5.0,12.0,7.8,7.345521429,0,7.2,6.3,7.4,AMETISTA
ALUNO-499,2024,2,8.5,10.0,4.8,12.0,9.0,7.57947381,0,7.2,7.5,7.5,AMETISTA
ALUNO-514,2024,2,9.0,10.0,3.0,11.0,7.6,6.219580952,0,5.6,4.4,6.0,AGATA
ALUNO-1461,2024,2,10.0,5.0,2.8,12.0,9.3,6.871961905,1,7.5,7.5,7.3,AGATA
ALUNO-1462,2024,2,8.5,5.0,6.5,13.0,10.0,7.624366667,1,8.1,7.5,7.1,AMETISTA
ALUNO-1463,2024,2,8.5,10.0,10.0,12.0,9.7,9.074561111,1,9.1,7.5,8.1,TOPÁZIO
ALUNO-1464,2024,2,8.0,5.0,6.3,13.0,7.8,7.288424359,1,9.1,7.5,7.6,AMETISTA
ALUNO-687,2024,2,7.5,10.0,7.3,11.0,9.2,8.273984461,0,8.8,7.5,8.0,TOPÁZIO
ALUNO-1030,2024,2,7.4,10.0,8.0,12.0,8.3,7.740191604,0,7.8,4.4,7.6,AMETISTA
ALUNO-1465,2024,2,7.4,5.0,5.8,12.0,8.8,7.334466667,1,8.8,7.5,7.8,AMETISTA
ALUNO-522,2024,2,8.0,10.0,9.0,11.0,9.5,8.677711905,0,8.4,7.5,7.9,TOPÁZIO
ALUNO-501,2024,2,7.0,10.0,8.8,11.0,8.0,8.277947494,0,8.4,7.5,8.2,TOPÁZIO
ALUNO-1466,2024,2,10.0,10.0,7.5,12.0,7.4,8.21372381,1,8.8,7.5,8.1,TOPÁZIO
ALUNO-502,2024,2,9.0,10.0,8.0,10.0,9.8,8.502330952,0,9.1,3.8,8.8,TOPÁZIO
ALUNO-1467,2024,2,9.0,10.0,9.3,12.0,9.0,8.836711278,1,8.8,7.5,8.3,TOPÁZIO
ALUNO-1468,2024,2,8.5,10.0,7.0,12.0,9.0,8.128102882,1,8.4,7.5,7.4,TOPÁZIO
ALUNO-527,2024,2,9.0,10.0,6.0,11.0,10.0,8.140366667,0,8.1,7.5,7.4,TOPÁZIO
ALUNO-1469,2024,2,8.5,5.0,4.8,13.0,9.4,7.459755556,1,8.8,7.5,8.2,AMETISTA
ALUNO-1470,2024,2,8.0,5.0,5.0,12.0,6.4,5.967421532,1,6.9,6.3,5.4,QUARTZO
ALUNO-1471,2024,2,10.0,5.0,7.5,13.0,7.2,7.404455435,1,7.7,7.5,7.2,AMETISTA
ALUNO-710,2024,2,9.2,5.0,6.8,12.0,8.2,7.036624134,0,7.7,5.6,6.5,AMETISTA
ALUNO-1472,2024,2,8.5,10.0,8.8,11.0,10.0,8.773575,0,8.0,7.5,8.1,TOPÁZIO
ALUNO-837,2024,2,7.5,10.0,6.8,10.0,9.8,7.964846739,0,7.0,6.9,7.6,AMETISTA
ALUNO-549,2024,2,10.0,5.0,5.8,12.0,7.2,6.539818789,0,6.4,6.3,5.9,AGATA
ALUNO-571,2024,2,7.0,5.0,5.3,13.0,8.7,6.296455435,0,7.0,4.4,5.8,AGATA
ALUNO-731,2024,2,9.5,5.0,2.5,12.0,4.2,4.770487338,0,5.8,4.4,4.8,QUARTZO
ALUNO-706,2024,2,0.0,10.0,3.3,11.0,7.1,5.870196429,0,7.7,6.3,7.0,QUARTZO
ALUNO-707,2024,2,7.9,5.0,6.5,12.0,7.7,6.497561842,0,6.4,4.4,6.4,AGATA
ALUNO-1044,2024,2,7.5,10.0,7.0,11.0,9.5,7.966711905,0,7.2,7.5,7.2,AMETISTA
ALUNO-1054,2024,2,9.5,5.0,6.3,13.0,7.3,6.985788509,0,7.2,7.5,6.8,AGATA
ALUNO-721,2024,2,9.0,10.0,8.3,10.0,9.5,8.898602692,0,8.8,8.1,8.8,TOPÁZIO
ALUNO-1473,2024,2,9.5,5.0,5.3,13.0,8.4,6.689320601,1,6.6,5.6,6.4,AGATA
ALUNO-735,2024,2,8.0,5.0,8.0,12.0,9.8,7.788846739,0,7.7,6.3,7.7,AMETISTA
ALUNO-712,2024,2,7.5,5.0,6.8,13.0,6.0,6.223637371,0,6.6,5.6,6.0,AGATA
ALUNO-1103,2024,2,8.5,10.0,7.3,11.0,7.8,7.861995031,0,7.5,7.5,7.5,AMETISTA
ALUNO-570,2024,2,8.0,5.0,6.8,12.0,8.0,6.813364079,0,7.2,5.6,6.4,AGATA
ALUNO-713,2024,2,8.0,10.0,6.8,11.0,7.5,7.467500983,0,7.0,7.5,6.8,AMETISTA
ALUNO-714,2024,2,0.0,5.0,4.0,13.0,6.9,5.465366201,0,7.7,6.3,7.0,QUARTZO
ALUNO-737,2024,2,8.5,10.0,9.3,11.0,8.7,8.469548861,0,7.5,6.9,8.0,TOPÁZIO
ALUNO-1474,2024,2,8.0,10.0,7.5,11.0,8.0,7.384207505,1,6.7,5.6,6.3,AMETISTA
ALUNO-1036,2024,2,10.0,10.0,7.0,12.0,9.1,8.284130383,0,7.7,7.5,7.7,TOPÁZIO
ALUNO-576,2024,2,8.5,10.0,9.3,12.0,10.0,8.93195,0,7.8,7.5,8.5,TOPÁZIO
ALUNO-577,2024,2,8.5,5.0,8.0,12.0,5.8,6.62915911,0,6.6,5.6,6.5,AGATA
ALUNO-580,2024,2,9.0,5.0,9.3,12.0,8.9,7.928152122,0,7.0,7.5,7.2,AMETISTA
ALUNO-581,2024,2,7.4,5.0,8.8,12.0,8.2,7.083301553,0,6.6,5.6,6.2,AMETISTA
ALUNO-841,2024,2,10.0,5.0,3.3,12.0,6.3,6.035771224,0,7.0,7.5,5.8,AGATA
ALUNO-730,2024,2,8.0,10.0,9.5,11.0,7.2,8.469255556,0,9.2,6.9,8.7,TOPÁZIO
ALUNO-855,2024,2,9.0,10.0,8.5,10.0,10.0,8.578533333,0,7.5,7.5,7.4,TOPÁZIO
ALUNO-820,2024,2,10.0,10.0,6.3,11.0,6.6,7.426572549,0,8.3,7.5,6.4,AMETISTA
ALUNO-715,2024,2,9.0,10.0,2.8,11.0,5.3,5.309825313,0,5.0,3.8,4.7,QUARTZO
ALUNO-1038,2024,2,8.0,10.0,8.5,11.0,7.5,7.964638597,0,7.5,7.5,7.3,AMETISTA
ALUNO-1475,2024,2,9.0,10.0,5.0,10.0,8.1,7.413901754,1,7.5,7.5,7.0,AMETISTA
ALUNO-1039,2024,2,8.0,5.0,7.3,13.0,9.7,7.549644444,0,7.5,7.5,6.8,AMETISTA
ALUNO-745,2024,2,9.0,10.0,8.5,11.0,10.0,8.6102,0,7.5,6.3,8.2,TOPÁZIO
ALUNO-718,2024,2,10.0,10.0,9.5,10.0,9.5,8.705811111,0,7.5,5.6,7.9,TOPÁZIO
ALUNO-1040,2024,2,9.5,5.0,8.3,12.0,8.5,7.7642,0,7.5,7.5,7.3,AMETISTA
ALUNO-746,2024,2,8.5,10.0,8.0,10.0,7.4,7.903311111,0,7.5,7.5,7.3,AMETISTA
ALUNO-1069,2024,2,9.0,10.0,6.3,12.0,7.1,7.678917391,0,8.1,7.5,7.8,AMETISTA
ALUNO-1476,2024,2,9.5,10.0,8.5,11.0,10.0,8.80795,1,8.4,5.6,8.8,TOPÁZIO
ALUNO-827,2024,2,10.0,10.0,7.3,12.0,9.8,8.248346739,0,7.7,5.0,7.9,TOPÁZIO
ALUNO-1477,2024,2,8.0,10.0,5.0,11.0,8.0,7.051498913,1,6.4,7.5,6.3,AMETISTA
ALUNO-762,2024,2,10.0,5.0,3.8,14.0,6.4,5.967732609,0,6.6,6.3,5.8,QUARTZO
ALUNO-778,2024,2,10.0,10.0,7.0,11.0,8.1,8.075413959,0,7.5,7.5,7.7,TOPÁZIO
ALUNO-591,2024,2,7.4,5.0,7.5,13.0,7.9,6.836033696,0,5.8,6.3,6.5,AGATA
ALUNO-1478,2024,2,8.0,10.0,4.3,11.0,6.7,6.721033333,1,6.9,6.3,7.1,AGATA
ALUNO-829,2024,2,9.5,10.0,8.0,10.0,9.8,9.171825,0,8.9,9.4,9.2,TOPÁZIO
ALUNO-1479,2024,2,8.5,10.0,4.3,12.0,6.2,6.615766239,1,7.2,7.5,6.0,AGATA
ALUNO-1480,2024,2,8.5,5.0,5.5,12.0,8.9,7.09445,1,7.2,7.5,7.0,AMETISTA
ALUNO-438,2024,2,9.2,5.0,8.3,12.0,8.7,7.930283696,0,8.0,7.5,7.9,AMETISTA
ALUNO-607,2024,2,8.5,10.0,7.0,12.0,7.5,7.648602174,0,7.2,7.5,7.2,AMETISTA
ALUNO-1481,2024,2,8.5,5.0,4.8,12.0,8.8,6.860721739,1,6.9,7.5,6.8,AGATA
ALUNO-1482,2024,2,8.5,5.0,0.0,14.0,5.0,5.2257,1,7.5,7.5,6.9,QUARTZO
ALUNO-1483,2024,2,9.5,10.0,6.5,11.0,7.9,7.311433696,1,5.8,7.5,5.7,AMETISTA
ALUNO-1484,2024,2,9.0,5.0,7.0,14.0,10.0,7.7542,1,7.5,6.3,7.9,AMETISTA
ALUNO-1485,2024,2,9.0,5.0,5.0,13.0,7.7,6.738687578,1,7.5,5.6,7.4,AGATA
ALUNO-1486,2024,2,8.0,10.0,5.8,11.0,5.4,6.86547451,1,7.9,6.3,7.1,AGATA
ALUNO-597,2024,2,9.0,10.0,6.0,11.0,9.3,7.843291097,0,7.5,7.5,6.9,AMETISTA
ALUNO-624,2024,2,8.0,10.0,4.0,12.0,8.2,7.229425673,0,7.9,7.5,7.2,AMETISTA
ALUNO-1487,2024,2,10.0,5.0,8.3,13.0,9.6,8.026743478,1,7.7,6.3,7.8,TOPÁZIO
ALUNO-1488,2024,2,8.0,10.0,3.5,11.0,7.1,6.766893582,1,7.5,7.5,6.7,AGATA
ALUNO-1489,2024,2,9.0,5.0,5.0,12.0,5.8,5.984228986,1,6.7,6.3,5.7,QUARTZO
ALUNO-600,2024,2,8.0,10.0,7.5,11.0,8.0,7.847373913,0,7.5,7.5,7.2,AMETISTA
ALUNO-663,2024,2,8.5,5.0,6.5,12.0,7.1,6.696419462,0,6.9,5.6,6.9,AGATA
ALUNO-1490,2024,2,8.5,5.0,7.8,12.0,9.6,7.372576812,1,6.7,6.3,6.3,AMETISTA
ALUNO-1491,2024,2,9.0,10.0,6.5,12.0,6.3,7.5072,1,7.5,7.5,7.8,AMETISTA
ALUNO-1066,2024,2,9.5,10.0,7.3,11.0,8.4,7.93262236,0,7.5,6.3,7.4,AMETISTA
ALUNO-630,2024,2,0.0,10.0,5.8,11.0,8.5,6.879985507,0,7.5,7.5,7.7,AGATA
ALUNO-1492,2024,2,8.0,10.0,8.0,9.0,8.8,8.479020513,1,8.8,7.5,8.5,TOPÁZIO
ALUNO-834,2024,2,8.0,10.0,8.8,11.0,9.1,8.51364617,0,7.7,6.3,8.7,TOPÁZIO
ALUNO-784,2024,2,8.0,10.0,8.8,11.0,9.8,8.885745455,0,9.4,5.6,9.4,TOPÁZIO
ALUNO-1059,2024,2,8.0,10.0,7.5,11.0,10.0,8.67845,0,9.1,6.3,9.2,TOPÁZIO
ALUNO-612,2024,2,8.0,10.0,9.8,12.0,9.5,9.134040909,0,9.7,6.3,9.4,TOPÁZIO
ALUNO-1060,2024,2,9.6,10.0,3.3,12.0,6.0,6.448416667,0,7.8,6.3,6.2,AGATA
ALUNO-761,2024,2,8.5,10.0,7.3,11.0,8.9,8.174593939,0,8.8,6.3,8.0,TOPÁZIO
ALUNO-1493,2024,2,8.5,5.0,4.0,12.0,7.8,6.378661324,1,7.2,7.5,5.9,AGATA
ALUNO-665,2024,2,8.3,5.0,4.8,12.0,5.1,5.69870303,0,7.5,5.6,5.4,QUARTZO
ALUNO-1115,2024,2,8.0,10.0,6.3,12.0,4.3,6.570068687,0,7.5,7.5,5.8,AGATA
ALUNO-1061,2024,2,8.5,10.0,8.5,11.0,10.0,8.76595,0,8.4,6.3,8.7,TOPÁZIO
ALUNO-1494,2024,2,0.0,10.0,4.3,11.0,6.8,5.874882353,1,7.5,7.5,5.8,QUARTZO
ALUNO-1495,2024,2,9.0,10.0,8.3,11.0,8.3,8.48450303,0,8.8,7.5,8.2,TOPÁZIO
ALUNO-606,2024,2,8.5,10.0,3.3,11.0,7.6,6.645260606,0,8.1,6.9,5.6,AGATA
ALUNO-594,2024,2,6.9,10.0,7.0,12.0,5.8,6.890966667,0,8.1,6.3,6.1,AGATA
ALUNO-1496,2024,2,9.0,10.0,4.3,12.0,5.7,6.77997381,1,7.8,7.5,6.8,AGATA
ALUNO-1497,2024,2,0.0,10.0,2.0,12.0,5.0,5.242378788,1,6.9,7.5,7.0,QUARTZO
ALUNO-1498,2024,2,8.5,5.0,7.0,13.0,7.8,7.147881818,1,8.1,7.5,6.3,AMETISTA
ALUNO-1499,2024,2,8.4,10.0,6.5,12.0,9.3,7.9148,1,8.1,6.9,7.1,AMETISTA
ALUNO-788,2024,2,8.4,10.0,5.8,10.0,9.5,7.922106827,0,8.4,6.3,7.8,AMETISTA
ALUNO-1500,2024,2,9.5,10.0,3.5,11.0,8.3,7.36045,1,8.4,6.9,7.6,AMETISTA
ALUNO-777,2024,2,8.0,10.0,4.5,10.0,8.8,7.563515408,0,8.1,7.5,7.7,AMETISTA
ALUNO-1063,2024,2,5.3,5.0,7.8,12.0,9.8,7.27925,0,7.8,7.5,6.1,AMETISTA
ALUNO-664,2024,2,9.0,10.0,5.8,12.0,6.8,7.501724409,0,8.1,7.5,7.7,AMETISTA
ALUNO-1501,2024,2,9.5,10.0,5.0,11.0,10.0,8.04495,1,8.4,7.5,7.5,TOPÁZIO
ALUNO-764,2024,2,8.0,10.0,6.0,10.0,7.9,7.83837029,0,8.4,7.5,8.3,AMETISTA
ALUNO-1064,2024,2,9.5,10.0,8.5,11.0,9.7,8.980235088,0,8.8,7.5,8.8,TOPÁZIO
ALUNO-1065,2024,2,9.5,10.0,9.3,11.0,8.8,8.863493478,0,9.1,6.3,8.8,TOPÁZIO
ALUNO-1502,2024,2,8.0,5.0,5.3,12.0,7.6,6.886091026,1,7.8,7.5,7.4,AGATA
ALUNO-781,2024,2,8.0,10.0,7.3,11.0,9.8,8.496283333,0,8.4,7.5,8.5,TOPÁZIO
ALUNO-608,2024,2,9.0,10.0,4.3,11.0,3.1,5.778986232,0,7.2,6.9,5.1,QUARTZO
ALUNO-796,2024,2,8.5,5.0,5.3,12.0,8.2,7.052457703,0,7.9,7.5,7.3,AMETISTA
ALUNO-797,2024,2,9.2,5.0,7.3,12.0,4.8,6.597315152,0,6.7,7.5,6.7,AGATA
ALUNO-636,2024,2,8.0,10.0,5.3,12.0,4.9,6.380227911,0,6.9,7.5,5.6,AGATA
ALUNO-1140,2024,2,6.8,10.0,7.0,12.0,6.1,7.347388038,0,8.1,7.5,7.4,AMETISTA
ALUNO-1503,2024,2,7.5,5.0,2.8,13.0,10.0,6.9917,1,9.0,7.5,7.7,AGATA
ALUNO-814,2024,2,7.4,10.0,7.5,11.0,9.1,7.971648485,0,7.5,7.5,7.1,AMETISTA
ALUNO-637,2024,2,7.5,10.0,7.8,12.0,6.2,7.685321212,0,8.3,7.5,7.8,AMETISTA
ALUNO-652,2024,2,8.0,10.0,5.5,11.0,6.9,7.36189697,0,7.9,7.5,7.7,AMETISTA
ALUNO-816,2024,2,7.0,10.0,9.3,11.0,9.8,8.929745455,0,9.2,7.5,8.8,TOPÁZIO
ALUNO-1504,2024,2,7.5,5.0,6.8,12.0,4.6,6.057060606,1,5.8,5.6,6.9,AGATA
ALUNO-638,2024,2,8.5,10.0,5.0,11.0,5.7,6.746487879,0,8.1,7.5,5.9,AGATA
ALUNO-1505,2024,2,9.5,5.0,3.8,13.0,7.5,6.719917172,1,8.8,7.5,6.9,AGATA
ALUNO-643,2024,2,9.0,5.0,4.5,12.0,6.9,6.402239075,0,8.1,7.5,5.8,AGATA
ALUNO-645,2024,2,7.4,10.0,5.3,12.0,8.4,7.502239394,0,7.7,7.5,7.6,AMETISTA
ALUNO-1068,2024,2,9.5,10.0,9.5,11.0,9.1,9.01500303,0,8.5,7.5,8.7,TOPÁZIO
ALUNO-798,2024,2,6.8,5.0,4.8,12.0,3.5,4.674365368,0,5.0,7.5,2.9,QUARTZO
ALUNO-799,2024,2,7.9,10.0,5.3,11.0,9.1,7.702648485,0,7.9,7.5,7.5,AMETISTA
ALUNO-1506,2024,2,8.0,10.0,3.5,11.0,8.4,7.151855844,1,6.5,7.5,7.9,AMETISTA
ALUNO-802,2024,2,7.5,10.0,8.8,11.0,7.0,7.831797403,0,8.3,7.5,6.7,AMETISTA
ALUNO-1507,2024,2,6.9,5.0,5.0,12.0,4.4,5.046077056,1,4.6,7.5,3.8,QUARTZO
ALUNO-1071,2024,2,8.0,5.0,4.5,12.0,4.2,4.804862338,0,4.2,7.5,3.0,QUARTZO
ALUNO-1508,2024,2,7.5,10.0,9.3,10.0,7.2,8.180420779,1,7.5,7.5,8.2,TOPÁZIO
ALUNO-1509,2024,2,8.5,10.0,7.5,11.0,6.5,7.560230303,1,6.7,7.5,7.4,AMETISTA
ALUNO-1510,2024,2,10.0,10.0,10.0,11.0,9.8,9.464745454,1,9.6,7.5,9.0,TOPÁZIO
ALUNO-785,2024,2,9.5,10.0,9.0,11.0,10.0,9.154866667,0,8.8,7.5,8.9,TOPÁZIO
ALUNO-1511,2024,2,10.0,10.0,8.8,11.0,9.3,8.921707764,1,8.4,7.5,8.6,TOPÁZIO
ALUNO-752,2024,2,9.5,5.0,5.8,12.0,7.5,6.57279265,0,5.9,7.5,5.6,AGATA
ALUNO-790,2024,2,7.5,5.0,6.8,13.0,6.8,6.808935507,0,7.2,7.5,6.9,AGATA
ALUNO-590,2024,2,8.0,5.0,4.0,12.0,8.5,6.712378054,0,7.5,6.3,7.7,AGATA
ALUNO-1512,2024,2,9.5,10.0,5.5,10.0,10.0,8.10445,1,7.8,7.5,7.6,TOPÁZIO
ALUNO-472,2024,2,7.5,5.0,6.3,14.0,7.5,6.639761077,0,6.3,7.5,6.3,AGATA
ALUNO-628,2024,2,9.0,5.0,9.0,13.0,10.0,8.236616667,0,7.2,7.5,7.8,TOPÁZIO
ALUNO-1513,2024,2,8.5,5.0,3.8,12.0,7.5,6.550917172,1,7.5,7.5,7.2,AGATA
ALUNO-1514,2024,2,9.0,10.0,5.5,12.0,8.0,7.520576263,1,7.2,7.5,7.3,AMETISTA
ALUNO-629,2024,2,10.0,10.0,6.0,11.0,9.5,8.061295238,0,7.5,7.5,7.3,TOPÁZIO
ALUNO-832,2024,2,9.0,10.0,8.0,11.0,8.7,8.240330435,0,7.5,7.5,7.5,TOPÁZIO
ALUNO-1515,2024,2,6.4,5.0,3.5,12.0,6.7,5.832133333,1,6.9,6.3,6.7,QUARTZO
ALUNO-833,2024,2,9.0,10.0,8.0,11.0,9.3,8.518457764,0,8.1,7.5,7.9,TOPÁZIO
ALUNO-819,2024,2,10.0,10.0,9.0,10.0,7.8,8.652552484,0,8.4,7.5,8.5,TOPÁZIO
ALUNO-1073,2024,3,9.2,10.0,6.5,13.0,6.4,7.085994577,0,6.9,7.5,5.8,AMETISTA
ALUNO-494,2024,3,7.5,10.0,6.3,13.0,7.3,7.922281328,0,7.8,8.8,8.9,AMETISTA
ALUNO-484,2024,3,8.3,10.0,0.0,13.0,3.9,3.835477657,0,3.4,2.5,3.1,QUARTZO
ALUNO-496,2024,3,10.0,10.0,5.7,13.0,5.3,6.726607508,0,6.7,6.3,6.2,AGATA
ALUNO-1516,2024,3,9.6,10.0,4.7,13.0,5.4,7.217066033,1,8.0,9.4,7.5,AMETISTA
ALUNO-1143,2024,3,9.6,2.5,3.2,16.0,5.2,5.881225668,0,7.0,9.4,6.8,QUARTZO
ALUNO-1517,2024,3,9.2,5.0,4.7,15.0,4.3,6.240744444,1,7.5,9.4,6.7,AGATA
ALUNO-1518,2024,3,7.1,5.0,1.8,15.0,5.7,5.721382143,0,7.7,9.4,6.6,QUARTZO
ALUNO-227,2024,3,9.6,10.0,6.5,13.0,8.1,8.074015455,0,7.5,9.4,7.5,TOPÁZIO
ALUNO-487,2024,3,9.2,10.0,9.7,12.0,9.4,9.417137302,0,9.1,9.4,9.2,TOPÁZIO
ALUNO-1076,2024,3,8.3,10.0,6.3,13.0,7.8,7.479598365,0,7.0,8.1,6.5,AMETISTA
ALUNO-1084,2024,3,8.8,10.0,3.7,12.0,7.7,6.907110965,0,7.0,5.6,7.5,AGATA
ALUNO-1519,2024,3,9.6,10.0,4.8,15.0,5.6,7.210222118,1,8.0,8.8,7.5,AMETISTA
ALUNO-490,2024,3,9.2,10.0,6.2,12.0,5.5,7.36808429,0,7.8,8.8,7.3,AMETISTA
ALUNO-346,2024,3,10.0,10.0,6.2,12.0,9.1,7.761749603,0,8.0,2.5,8.3,AMETISTA
ALUNO-546,2024,3,5.8,10.0,4.7,13.0,3.8,5.70242601,0,5.2,8.1,5.5,QUARTZO
